journey_id,touchpoint_sequence,num_touchpoints,converted,revenue
4759,Organic Search,1,0,0.0
4760,Paid Search;Email;Paid Search;Organic Search,4,0,0.0
4761,Email,1,0,0.0
4762,Direct,1,0,0.0
4763,Social Media,1,0,0.0
4764,Display;Email;Organic Search;Social Media;Email;Display;Social Media;Organic Search,8,1,81.24
4765,Paid Search,1,0,0.0
4766,Direct,1,0,0.0
4767,Email;Email;Display;Paid Search,4,0,0.0
4768,Paid Search;Email;Direct,3,0,0.0
4769,Social Media,1,0,0.0
4770,Direct,1,0,0.0
4771,Organic Search;Paid Search;Email;Email;Paid Search;Email;Email;Social Media;Paid Search;Direct,10,1,65.04
4772,Paid Search;Social Media;Organic Search;Social Media;Display;Social Media;Display;Social Media;Paid Search,9,0,0.0
4773,Direct;Social Media;Social Media;Direct,4,0,0.0
4774,Display;Email;Display;Email;Direct;Direct,6,1,47.08
4775,Paid Search,1,0,0.0
4776,Direct,1,0,0.0
4777,Paid Search,1,0,0.0
4778,Organic Search,1,0,0.0
4779,Paid Search,1,0,0.0
4780,Organic Search,1,0,0.0
4781,Display;Paid Search;Direct;Display;Paid Search,5,1,50.45
4782,Direct;Organic Search;Direct;Display;Social Media;Email,6,1,75.76
4783,Organic Search,1,0,0.0
4784,Display,1,0,0.0
4785,Email;Display;Social Media;Paid Search,4,0,0.0
4786,Direct;Paid Search,2,1,38.74
4787,Organic Search;Organic Search;Direct;Social Media;Display,5,0,0.0
4788,Organic Search,1,0,0.0
4789,Paid Search;Direct,2,0,0.0
4790,Organic Search;Organic Search,2,0,0.0
4791,Organic Search,1,0,0.0
4792,Organic Search;Direct,2,0,0.0
4793,Social Media;Email;Organic Search;Paid Search;Email;Direct,6,1,45.76
4794,Display;Social Media;Social Media;Paid Search;Social Media,5,0,0.0
4795,Organic Search;Paid Search,2,0,0.0
4796,Direct,1,0,0.0
4797,Organic Search;Social Media;Direct,3,0,0.0
4798,Organic Search,1,1,28.31
4799,Direct;Display;Display;Email;Social Media;Paid Search;Direct,7,1,134.83
4800,Organic Search;Social Media;Email,3,0,0.0
4801,Display,1,0,0.0
4802,Direct,1,0,0.0
4803,Direct,1,0,0.0
4804,Social Media;Display;Paid Search;Paid Search;Email;Display;Social Media;Email;Display;Direct,10,0,0.0
4805,Social Media;Display;Organic Search;Organic Search;Social Media,5,1,85.87
4806,Email;Direct,2,0,0.0
4807,Display,1,0,0.0
4808,Social Media;Email;Email;Paid Search;Email;Paid Search;Social Media;Display;Display;Social Media;Direct;Paid Search,12,1,41.65
4809,Display,1,0,0.0
4810,Direct;Display;Paid Search,3,0,0.0
4811,Organic Search;Display,2,0,0.0
4812,Email;Social Media;Organic Search,3,1,71.74
4813,Display;Social Media,2,0,0.0
4814,Organic Search,1,0,0.0
4815,Email;Social Media;Direct,3,0,0.0
4816,Paid Search,1,0,0.0
4817,Paid Search,1,0,0.0
4818,Social Media;Social Media;Social Media;Email;Direct,5,0,0.0
4819,Social Media;Paid Search;Display;Paid Search,4,0,0.0
4820,Display;Email;Organic Search;Social Media;Direct,5,0,0.0
4821,Organic Search;Email;Direct,3,1,42.4
4822,Paid Search;Organic Search;Paid Search,3,0,0.0
4823,Paid Search,1,0,0.0
4824,Paid Search;Email;Email;Email;Email;Organic Search;Paid Search,7,0,0.0
4825,Organic Search;Email;Email;Paid Search;Direct,5,0,0.0
4826,Display;Organic Search;Organic Search;Paid Search,4,0,0.0
4827,Organic Search,1,0,0.0
4828,Social Media,1,0,0.0
4829,Organic Search;Display;Direct,3,1,10.59
4830,Organic Search,1,1,52.76
4831,Paid Search,1,0,0.0
4832,Organic Search;Paid Search;Social Media;Paid Search,4,0,0.0
4833,Paid Search,1,0,0.0
4834,Direct;Display;Email;Organic Search,4,1,37.54
4835,Email;Email;Email;Paid Search;Organic Search,5,0,0.0
4836,Social Media;Social Media;Social Media;Direct,4,0,0.0
4837,Organic Search;Direct;Email;Paid Search;Paid Search;Display;Email;Paid Search,8,0,0.0
4838,Paid Search,1,0,0.0
4839,Organic Search,1,0,0.0
4840,Social Media;Display,2,0,0.0
4841,Paid Search;Email;Direct,3,1,10.69
4842,Paid Search,1,0,0.0
4843,Organic Search;Display;Organic Search;Social Media;Display;Organic Search;Direct,7,0,0.0
4844,Email;Social Media;Email;Paid Search;Social Media;Email;Direct,7,0,0.0
4845,Paid Search;Email,2,0,0.0
4846,Social Media,1,0,0.0
4847,Organic Search;Social Media;Paid Search,3,0,0.0
4848,Paid Search,1,0,0.0
4849,Organic Search;Direct;Social Media;Email;Email;Email;Direct,7,1,26.78
4850,Direct,1,0,0.0
4851,Organic Search;Direct,2,0,0.0
4852,Organic Search;Paid Search;Email;Organic Search;Email;Social Media,6,0,0.0
4853,Direct,1,0,0.0
4854,Organic Search;Display;Paid Search;Display;Email;Display;Organic Search;Display;Social Media;Organic Search,10,0,0.0
4855,Social Media;Social Media;Direct,3,0,0.0
4856,Organic Search;Organic Search;Direct,3,0,0.0
4857,Display,1,0,0.0
4858,Paid Search,1,0,0.0
4859,Paid Search,1,0,0.0
4860,Display,1,0,0.0
4861,Display;Direct,2,1,69.92
4862,Paid Search,1,0,0.0
4863,Paid Search;Social Media,2,0,0.0
4864,Direct;Social Media;Organic Search,3,0,0.0
4865,Social Media;Direct;Direct;Email;Paid Search;Email;Display;Display,8,0,0.0
4866,Organic Search,1,1,70.29
4867,Paid Search,1,1,48.56
4868,Display;Organic Search;Display;Direct,4,0,0.0
4869,Paid Search;Display;Social Media;Email;Display;Social Media;Direct;Email;Email;Organic Search,10,0,0.0
4870,Organic Search;Direct,2,0,0.0
4871,Organic Search,1,0,0.0
4872,Organic Search,1,0,0.0
4873,Social Media;Email;Display;Paid Search,4,1,12.4
4874,Direct;Paid Search;Paid Search,3,1,26.48
4875,Organic Search;Direct,2,0,0.0
4876,Email;Direct;Paid Search;Email;Paid Search;Email;Direct;Social Media;Display;Paid Search,10,0,0.0
4877,Social Media;Social Media;Display,3,0,0.0
4878,Organic Search,1,0,0.0
4879,Display;Email;Display;Paid Search,4,0,0.0
4880,Display;Display;Email;Social Media;Paid Search;Email;Organic Search;Display;Email;Direct,10,1,28.8
4881,Paid Search,1,0,0.0
4882,Paid Search;Email;Direct,3,0,0.0
4883,Paid Search;Direct;Display;Email;Email;Paid Search,6,0,0.0
4884,Display;Social Media;Direct,3,0,0.0
4885,Direct,1,1,47.71
4886,Direct;Organic Search;Paid Search,3,1,24.79
4887,Social Media,1,0,0.0
4888,Direct,1,0,0.0
4889,Paid Search;Paid Search,2,0,0.0
4890,Paid Search;Social Media;Social Media;Display;Email;Direct,6,0,0.0
4891,Paid Search,1,0,0.0
4892,Organic Search,1,0,0.0
4893,Organic Search;Display;Organic Search,3,0,0.0
4894,Email;Social Media;Display;Direct,4,0,0.0
4895,Direct;Direct,2,0,0.0
4896,Social Media;Email;Organic Search;Email,4,1,43.12
4897,Organic Search;Direct,2,1,23.13
4898,Paid Search;Paid Search;Email;Direct,4,0,0.0
4899,Organic Search;Email;Social Media;Paid Search,4,0,0.0
4900,Organic Search;Direct;Social Media;Direct,4,0,0.0
4901,Social Media;Direct;Paid Search;Email,4,0,0.0
4902,Display;Organic Search;Display;Email;Organic Search;Paid Search,6,0,0.0
4903,Paid Search;Display;Paid Search;Paid Search,4,0,0.0
4904,Email,1,0,0.0
4905,Organic Search,1,0,0.0
4906,Organic Search;Paid Search;Paid Search,3,0,0.0
4907,Social Media,1,0,0.0
4908,Email,1,0,0.0
4909,Organic Search;Email;Social Media,3,0,0.0
4910,Display;Display;Paid Search;Display;Display;Social Media;Organic Search;Display;Paid Search,9,1,42.14
4911,Organic Search;Social Media;Social Media;Direct;Social Media;Paid Search;Direct,7,1,90.07
4912,Organic Search,1,0,0.0
4913,Paid Search;Paid Search;Paid Search;Display;Display;Direct,6,0,0.0
4914,Direct,1,0,0.0
4915,Organic Search;Direct,2,0,0.0
4916,Social Media;Social Media;Social Media;Social Media;Social Media;Organic Search,6,0,0.0
4917,Organic Search;Direct;Paid Search,3,0,0.0
4918,Paid Search,1,0,0.0
4919,Display;Display,2,0,0.0
4920,Social Media;Display;Social Media;Social Media;Direct;Social Media;Email;Direct;Direct;Paid Search;Organic Search;Direct,12,0,0.0
4921,Social Media;Display;Social Media,3,0,0.0
4922,Direct;Direct,2,0,0.0
4923,Organic Search;Social Media;Display;Email;Direct;Paid Search,6,0,0.0
4924,Direct,1,0,0.0
4925,Direct,1,0,0.0
4926,Direct,1,0,0.0
4927,Organic Search;Direct;Social Media;Social Media;Organic Search;Direct,6,0,0.0
4928,Paid Search;Display;Email;Direct,4,0,0.0
4929,Direct,1,0,0.0
4930,Paid Search;Organic Search;Paid Search,3,0,0.0
4931,Display;Email;Email;Social Media;Organic Search;Social Media;Email;Direct,8,1,21.48
4932,Organic Search,1,0,0.0
4933,Display;Email,2,0,0.0
4934,Paid Search,1,0,0.0
4935,Direct;Organic Search;Paid Search,3,0,0.0
4936,Social Media,1,0,0.0
4937,Organic Search;Paid Search;Display;Social Media;Social Media;Email;Email;Display;Email;Social Media,10,0,0.0
4938,Organic Search;Social Media,2,0,0.0
4939,Organic Search,1,0,0.0
4940,Organic Search;Organic Search;Direct,3,0,0.0
4941,Direct,1,1,82.53
4942,Social Media,1,0,0.0
4943,Email;Paid Search,2,0,0.0
4944,Social Media;Display,2,0,0.0
4945,Paid Search,1,0,0.0
4946,Paid Search;Display;Social Media,3,1,126.62
4947,Paid Search;Display;Direct,3,0,0.0
4948,Social Media,1,0,0.0
4949,Paid Search;Display;Direct,3,0,0.0
4950,Paid Search;Display;Paid Search,3,0,0.0
4951,Organic Search;Paid Search,2,1,26.67
4952,Paid Search,1,0,0.0
4953,Organic Search;Direct;Organic Search,3,0,0.0
4954,Organic Search,1,0,0.0
4955,Display;Direct,2,0,0.0
4956,Organic Search;Organic Search;Paid Search,3,0,0.0
4957,Organic Search,1,0,0.0
4958,Direct,1,0,0.0
4959,Social Media;Display;Social Media;Social Media,4,0,0.0
4960,Email;Direct;Email;Email;Email;Paid Search,6,0,0.0
4961,Paid Search,1,0,0.0
4962,Organic Search;Paid Search;Email;Paid Search;Social Media,5,0,0.0
4963,Organic Search;Email;Display;Paid Search,4,1,12.63
4964,Direct,1,0,0.0
4965,Social Media,1,0,0.0
4966,Organic Search;Email;Email;Direct,4,0,0.0
4967,Organic Search,1,0,0.0
4968,Organic Search;Email;Display;Direct;Direct;Display,6,0,0.0
4969,Direct;Paid Search,2,0,0.0
4970,Organic Search,1,0,0.0
4971,Organic Search;Social Media;Direct;Paid Search,4,1,109.82
4972,Social Media;Email;Direct;Email;Email;Social Media;Paid Search;Paid Search,8,0,0.0
4973,Email;Direct;Social Media;Organic Search;Social Media;Paid Search;Email;Direct;Paid Search;Paid Search,10,0,0.0
4974,Direct;Organic Search,2,0,0.0
4975,Paid Search;Paid Search;Email;Paid Search,4,0,0.0
4976,Direct,1,0,0.0
4977,Display;Social Media;Paid Search;Paid Search;Social Media;Display;Paid Search,7,0,0.0
4978,Organic Search;Social Media;Direct,3,0,0.0
4979,Direct;Email,2,1,17.72
4980,Organic Search,1,0,0.0
4981,Direct,1,0,0.0
4982,Organic Search;Organic Search;Social Media;Direct,4,0,0.0
4983,Organic Search;Paid Search,2,0,0.0
4984,Display;Direct;Email,3,0,0.0
4985,Organic Search;Social Media;Paid Search,3,0,0.0
4986,Display;Email;Social Media;Paid Search;Paid Search;Email;Social Media;Paid Search;Social Media;Display;Display;Paid Search,12,0,0.0
4987,Organic Search;Social Media;Organic Search;Social Media;Social Media;Social Media;Social Media;Email;Paid Search,9,0,0.0
4988,Direct,1,0,0.0
4989,Social Media;Paid Search;Direct,3,0,0.0
4990,Direct;Display;Display;Display;Organic Search,5,1,41.59
4991,Paid Search;Email;Display;Social Media;Social Media;Organic Search,6,1,15.47
4992,Organic Search;Display,2,0,0.0
4993,Paid Search;Social Media;Paid Search,3,0,0.0
4994,Paid Search,1,0,0.0
4995,Display;Social Media;Direct;Paid Search;Direct;Social Media;Direct;Direct,8,0,0.0
4996,Organic Search;Direct,2,0,0.0
4997,Paid Search;Organic Search;Email;Email;Organic Search;Email;Organic Search,7,1,46.32
4998,Social Media;Display;Paid Search,3,0,0.0
4999,Direct;Social Media;Social Media;Social Media;Social Media,5,0,0.0
5000,Display;Paid Search,2,0,0.0
5001,Email,1,1,12.54
5002,Organic Search;Direct,2,0,0.0
5003,Organic Search;Paid Search,2,0,0.0
5004,Direct,1,0,0.0
5005,Direct,1,0,0.0
5006,Direct,1,0,0.0
5007,Direct;Social Media;Paid Search,3,0,0.0
5008,Social Media;Paid Search;Paid Search,3,0,0.0
5009,Paid Search;Direct,2,1,43.62
5010,Organic Search;Paid Search;Organic Search;Social Media;Paid Search;Direct;Direct;Direct,8,0,0.0
5011,Paid Search;Display;Display;Email;Social Media;Paid Search;Social Media;Direct,8,0,0.0
5012,Display;Display;Email;Paid Search;Social Media,5,0,0.0
5013,Direct,1,0,0.0
5014,Paid Search;Social Media;Display;Display;Organic Search;Paid Search;Email;Display;Social Media;Social Media;Email,11,0,0.0
5015,Paid Search,1,0,0.0
5016,Display;Social Media;Display;Direct,4,1,44.01
5017,Social Media;Direct,2,0,0.0
5018,Direct;Paid Search;Email;Social Media;Email,5,1,13.93
5019,Direct,1,0,0.0
5020,Display;Social Media;Email;Paid Search;Display;Email;Social Media;Display;Display,9,1,49.37
5021,Paid Search;Paid Search;Email;Organic Search,4,0,0.0
5022,Paid Search;Display;Direct;Organic Search,4,0,0.0
5023,Email;Display;Direct,3,0,0.0
5024,Organic Search,1,0,0.0
5025,Paid Search;Social Media;Display;Display;Display;Organic Search;Organic Search;Social Media;Paid Search;Organic Search;Direct,11,0,0.0
5026,Social Media;Social Media,2,0,0.0
5027,Social Media;Display;Email;Paid Search;Display;Organic Search,6,1,50.39
5028,Organic Search;Display;Organic Search;Social Media;Email;Email;Social Media;Email;Paid Search,9,0,0.0
5029,Organic Search;Paid Search,2,0,0.0
5030,Organic Search;Email,2,1,19.72
5031,Organic Search;Direct,2,0,0.0
5032,Paid Search;Paid Search,2,0,0.0
5033,Direct;Email;Direct;Paid Search;Social Media;Paid Search,6,1,18.99
5034,Social Media;Paid Search,2,0,0.0
5035,Email;Paid Search,2,0,0.0
5036,Social Media;Organic Search;Email;Paid Search;Paid Search,5,1,19.26
5037,Direct;Paid Search;Display;Social Media;Social Media;Display;Email;Organic Search,8,0,0.0
5038,Direct;Email;Paid Search;Display;Organic Search;Email;Organic Search,7,1,14.62
5039,Paid Search,1,0,0.0
5040,Direct,1,0,0.0
5041,Paid Search;Email,2,0,0.0
5042,Direct,1,0,0.0
5043,Paid Search;Direct,2,0,0.0
5044,Organic Search;Paid Search;Email;Display;Social Media;Direct;Paid Search,7,1,97.7
5045,Direct;Paid Search,2,0,0.0
5046,Paid Search,1,0,0.0
5047,Organic Search;Paid Search,2,0,0.0
5048,Social Media;Social Media;Organic Search;Email,4,1,44.64
5049,Organic Search;Email;Social Media;Email;Email,5,0,0.0
5050,Organic Search,1,0,0.0
5051,Email,1,0,0.0
5052,Social Media;Email;Email;Direct,4,0,0.0
5053,Organic Search;Social Media;Email;Email;Email;Display;Social Media;Social Media;Organic Search;Email;Organic Search,11,0,0.0
5054,Paid Search,1,0,0.0
5055,Social Media;Email;Direct;Organic Search;Paid Search;Organic Search,6,0,0.0
5056,Email;Paid Search;Paid Search;Display;Direct,5,0,0.0
5057,Paid Search;Paid Search;Display;Direct,4,0,0.0
5058,Organic Search;Paid Search,2,0,0.0
5059,Social Media;Paid Search;Paid Search,3,0,0.0
5060,Social Media;Organic Search;Organic Search;Social Media;Email;Direct,6,0,0.0
5061,Display;Display;Email,3,0,0.0
5062,Paid Search,1,0,0.0
5063,Paid Search;Social Media;Paid Search,3,0,0.0
5064,Organic Search,1,1,33.93
5065,Direct;Paid Search,2,0,0.0
5066,Direct;Social Media;Social Media;Social Media;Direct,5,1,57.31
5067,Organic Search;Direct,2,0,0.0
5068,Display;Paid Search,2,0,0.0
5069,Organic Search,1,0,0.0
5070,Paid Search,1,0,0.0
5071,Social Media;Paid Search;Email;Email;Display;Organic Search;Email;Display;Social Media;Social Media;Paid Search,11,0,0.0
5072,Social Media;Email,2,0,0.0
5073,Paid Search,1,0,0.0
5074,Display;Social Media,2,0,0.0
5075,Organic Search,1,0,0.0
5076,Organic Search,1,0,0.0
5077,Direct,1,0,0.0
5078,Direct;Direct;Social Media;Display;Email,5,0,0.0
5079,Email;Social Media;Organic Search,3,0,0.0
5080,Direct,1,0,0.0
5081,Paid Search;Paid Search;Paid Search;Display,4,0,0.0
5082,Display;Direct,2,0,0.0
5083,Organic Search;Email;Social Media;Paid Search,4,0,0.0
5084,Social Media;Social Media;Paid Search,3,0,0.0
5085,Social Media;Direct,2,0,0.0
5086,Direct,1,1,31.11
5087,Organic Search;Email;Organic Search;Email,4,0,0.0
5088,Direct;Organic Search;Paid Search,3,0,0.0
5089,Display;Direct,2,0,0.0
5090,Social Media;Direct,2,0,0.0
5091,Organic Search;Social Media;Direct,3,0,0.0
5092,Paid Search;Organic Search;Email;Display;Display;Paid Search;Email;Direct,8,0,0.0
5093,Organic Search;Display;Email;Paid Search,4,0,0.0
5094,Paid Search,1,0,0.0
5095,Organic Search;Social Media;Social Media;Email;Organic Search,5,1,22.64
5096,Organic Search,1,0,0.0
5097,Social Media,1,1,18.14
5098,Paid Search;Paid Search;Paid Search,3,1,129.83
5099,Organic Search;Email;Display;Direct,4,0,0.0
5100,Paid Search,1,0,0.0
5101,Direct,1,0,0.0
5102,Direct;Email;Social Media,3,0,0.0
5103,Direct;Paid Search;Display;Paid Search;Direct,5,0,0.0
5104,Display;Display;Direct,3,0,0.0
5105,Organic Search;Organic Search;Paid Search,3,1,44.06
5106,Direct;Direct,2,0,0.0
5107,Organic Search;Display;Email;Social Media;Paid Search;Paid Search,6,0,0.0
5108,Social Media;Email;Email;Organic Search,4,0,0.0
5109,Direct;Direct,2,0,0.0
5110,Display,1,0,0.0
5111,Paid Search;Email;Direct,3,0,0.0
5112,Organic Search;Display;Display;Social Media;Social Media;Display;Email;Paid Search;Email;Social Media;Direct,11,1,143.4
5113,Direct,1,0,0.0
5114,Organic Search;Paid Search;Organic Search;Display;Direct,5,0,0.0
5115,Email,1,0,0.0
5116,Direct;Email;Organic Search,3,0,0.0
5117,Direct;Social Media;Organic Search;Organic Search,4,0,0.0
5118,Organic Search;Paid Search,2,0,0.0
5119,Organic Search;Email;Email;Organic Search;Display;Email;Email;Email;Display;Display;Display;Direct,12,1,38.64
5120,Display,1,0,0.0
5121,Display;Display;Social Media;Email;Email;Paid Search,6,0,0.0
5122,Display;Paid Search;Paid Search,3,0,0.0
5123,Direct,1,0,0.0
5124,Email,1,0,0.0
5125,Paid Search,1,0,0.0
5126,Display,1,0,0.0
5127,Social Media;Social Media,2,0,0.0
5128,Paid Search;Direct,2,0,0.0
5129,Direct,1,1,8.09
5130,Organic Search,1,0,0.0
5131,Organic Search,1,0,0.0
5132,Paid Search;Display;Direct,3,0,0.0
5133,Organic Search;Social Media;Paid Search;Display,4,0,0.0
5134,Organic Search;Email;Direct,3,0,0.0
5135,Paid Search;Direct,2,1,64.43
5136,Email;Social Media;Paid Search,3,0,0.0
5137,Organic Search;Social Media;Paid Search;Direct;Direct;Email;Paid Search;Display;Display;Social Media;Display;Organic Search,12,1,28.57
5138,Display;Social Media;Display;Direct,4,0,0.0
5139,Organic Search;Paid Search;Email;Display;Direct;Direct;Email;Direct;Paid Search;Display;Social Media,11,1,33.9
5140,Direct,1,0,0.0
5141,Paid Search,1,0,0.0
5142,Organic Search;Direct,2,0,0.0
5143,Display,1,0,0.0
5144,Direct;Social Media;Paid Search;Direct;Display;Display;Paid Search,7,0,0.0
5145,Organic Search;Display;Organic Search;Paid Search,4,0,0.0
5146,Social Media;Direct;Organic Search,3,0,0.0
5147,Direct,1,0,0.0
5148,Paid Search;Organic Search;Paid Search,3,0,0.0
5149,Direct;Email;Display;Display;Social Media;Email;Paid Search,7,0,0.0
5150,Paid Search;Paid Search,2,0,0.0
5151,Direct;Paid Search;Email,3,0,0.0
5152,Organic Search;Display;Direct,3,0,0.0
5153,Email;Email,2,0,0.0
5154,Direct,1,0,0.0
5155,Organic Search,1,0,0.0
5156,Social Media,1,0,0.0
5157,Display;Paid Search;Social Media;Email;Organic Search,5,0,0.0
5158,Organic Search;Paid Search,2,0,0.0
5159,Organic Search;Display;Paid Search,3,0,0.0
5160,Paid Search;Social Media;Organic Search;Display,4,1,33.26
5161,Organic Search;Paid Search;Email;Social Media,4,0,0.0
5162,Organic Search;Social Media,2,0,0.0
5163,Direct;Direct,2,1,14.93
5164,Display,1,0,0.0
5165,Organic Search,1,0,0.0
5166,Organic Search;Paid Search;Email,3,0,0.0
5167,Organic Search;Paid Search;Paid Search,3,0,0.0
5168,Organic Search;Email;Direct,3,0,0.0
5169,Display;Display;Organic Search;Social Media;Email,5,0,0.0
5170,Display;Social Media;Direct,3,0,0.0
5171,Organic Search;Paid Search;Direct;Email;Organic Search;Direct,6,1,50.66
5172,Organic Search,1,0,0.0
5173,Direct,1,0,0.0
5174,Direct,1,1,41.81
5175,Social Media;Direct,2,0,0.0
5176,Social Media;Email;Organic Search,3,0,0.0
5177,Direct;Paid Search;Paid Search,3,0,0.0
5178,Organic Search;Email;Social Media;Email;Display;Direct,6,0,0.0
5179,Paid Search;Paid Search,2,0,0.0
5180,Display;Paid Search;Social Media;Display,4,0,0.0
5181,Paid Search,1,0,0.0
5182,Organic Search;Paid Search;Social Media;Display;Email;Email;Email;Social Media;Paid Search,9,1,12.63
5183,Organic Search;Direct,2,0,0.0
5184,Paid Search;Paid Search;Direct,3,0,0.0
5185,Organic Search;Social Media;Direct,3,0,0.0
5186,Paid Search,1,0,0.0
5187,Direct,1,1,12.9
5188,Organic Search;Paid Search,2,0,0.0
5189,Paid Search;Paid Search;Direct;Social Media;Email;Direct,6,0,0.0
5190,Direct;Paid Search;Paid Search,3,0,0.0
5191,Display;Organic Search;Direct,3,0,0.0
5192,Organic Search,1,0,0.0
5193,Organic Search;Social Media;Display;Direct;Direct;Display;Paid Search,7,0,0.0
5194,Email;Email;Paid Search,3,0,0.0
